model,model_revision,backend,task,example_id,keyword_strategy,clean_question,context,reference,question_word_count,condition,typo_type,location,severity,actual_severity,severity_achieved,typo_difficulty,mitigation,input_question,corruption_seed,edits,corruption_replicate,actual_char_operations,prediction,em,f1,semantic_correct,accuracy,latency_seconds,error
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56de15dbcffd8e1900b4b5ca,idf,To where did Ethelred flee?,"The Normans were in contact with England from an early date. Not only were their original Viking brethren still ravaging the English coasts, they occupied most of the important ports opposite England across the English Channel. This relationship eventually produced closer ties of blood through the marriage of Emma, sister of Duke Richard II of Normandy, and King Ethelred II of England. Because of this, Ethelred fled to Normandy in 1013, when he was forced from his kingdom by Sweyn Forkbeard. His stay in Normandy (until 1016) influenced him and his sons by Emma, who stayed in Normandy after Cnut the Great's conquest of the isle.","[""Normandy"", ""Normandy"", ""Normandy""]",5,corrupted,keyboard,middle,1,1,True,standard,none,To where did Ethelrex flee?,42681186.0,"[{""edit_num"": 1, ""old"": ""Ethelred"", ""new"": ""Ethelrex"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 3, ""char_indices"": [7], ""operation_count"": 1}]",0.0,1,Normandy,1.0,1.0,1.0,,0.7405290530005004,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5733f5f24776f419006615c4,idf,What future Revolutionary key figures participated in this attack?,"Braddock (with George Washington as one of his aides) led about 1,500 army troops and provincial militia on an expedition in June 1755 to take Fort Duquesne. The expedition was a disaster. It was attacked by French and Indian soldiers ambushing them from up in trees and behind logs. Braddock called for a retreat. He was killed. Approximately 1,000 British soldiers were killed or injured. The remaining 500 British troops, led by George Washington, retreated to Virginia. Two future opponents in the American Revolutionary War, Washington and Thomas Gage, played key roles in organizing the retreat.","[""Washington and Thomas Gage"", ""George Washington"", ""Washington and Thomas Gage"", ""Washington and Thomas Gage"", ""George Washington""]",9,corrupted,keyboard,middle,1,1,True,standard,none,What future Revolutionary key figures participater in this attack?,42691193.0,"[{""edit_num"": 1, ""old"": ""participated"", ""new"": ""participater"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 5, ""char_indices"": [11], ""operation_count"": 1}]",0.0,1,Washington and Thomas Gage,1.0,1.0,1.0,,0.8204419239991694,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,571098f8a58dae1900cd6ab3,idf,What style of lace is erroneously believed by some to have Huguenot influence?,"Some Huguenots settled in Bedfordshire, one of the main centres of the British lace industry at the time. Although 19th century sources have asserted that some of these refugees were lacemakers and contributed to the East Midlands lace industry, this is contentious. The only reference to immigrant lacemakers in this period is of twenty-five widows who settled in Dover, and there is no contemporary documentation to support there being Huguenot lacemakers in Bedfordshire. The implication that the style of lace known as 'Bucks Point' demonstrates a Huguenot influence, being a ""combination of Mechlin patterns on Lille ground"", is fallacious: what is now known as Mechlin lace did not develop until first half of the eighteenth century and lace with Mechlin patterns and Lille ground did not appear until the end of the 18th century, when it was widely copied throughout Europe.","[""'Bucks Point'"", ""Bucks Point"", ""Bucks Point""]",13,corrupted,keyboard,middle,1,1,True,standard,none,What style of lace id erroneously believed by some to have Huguenot influence?,42701200.0,"[{""edit_num"": 1, ""old"": ""is"", ""new"": ""id"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 4, ""char_indices"": [1], ""operation_count"": 1}]",0.0,1,Bucks Point,1.0,1.0,1.0,,0.91095791600128,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,57300888b2c2fd1400568776,idf,What did the number of legions in Roman times depend on?,"The Romans kept eight legions in five bases along the Rhine. The actual number of legions present at any base or in all, depended on whether a state or threat of war existed. Between about AD 14 and 180, the assignment of legions was as follows: for the army of Germania Inferior, two legions at Vetera (Xanten), I Germanica and XX Valeria (Pannonian troops); two legions at oppidum Ubiorum (""town of the Ubii""), which was renamed to Colonia Agrippina, descending to Cologne, V Alaudae, a Celtic legion recruited from Gallia Narbonensis and XXI, possibly a Galatian legion from the other side of the empire.","[""threat of war"", ""whether a state or threat of war existed"", ""whether a state or threat of war existed""]",11,corrupted,keyboard,middle,1,1,True,standard,none,What did the number of legions in Eoman times depend on?,42711207.0,"[{""edit_num"": 1, ""old"": ""Roman"", ""new"": ""Eoman"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 7, ""char_indices"": [0], ""operation_count"": 1}]",0.0,1,whether a state or threat of war existed,1.0,1.0,1.0,,0.9665243470008136,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56e11a16cd28a01900c675b6,idf,Before dinner what were Tesla's working hours?,"Tesla worked every day from 9:00 a.m. until 6:00 p.m. or later, with dinner from exactly 8:10 p.m., at Delmonico's restaurant and later the Waldorf-Astoria Hotel. Tesla would telephone his dinner order to the headwaiter, who also could be the only one to serve him. ""The meal was required to be ready at eight o'clock ... He dined alone, except on the rare occasions when he would give a dinner to a group to meet his social obligations. Tesla would then resume his work, often until 3:00 a.m."":283, 286","[""9:00 a.m. until 6:00 p.m. or later"", ""9:00 a.m. until 6:00 p.m"", ""9:00 a.m. until 6:00 p.m. or later""]",8,corrupted,keyboard,middle,1,1,True,standard,none,Before dinner what weee Tesla's working hours?,42721214.0,"[{""edit_num"": 1, ""old"": ""were"", ""new"": ""weee"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 3, ""char_indices"": [2], ""operation_count"": 1}]",0.0,1,9:00 a.m. until 6:00 p.m.,1.0,1.0,1.0,,1.1595660040002258,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,571090abb654c5140001f996,idf,What house was the site of a weaving school in Canterbury?,"Other evidence of the Walloons and Huguenots in Canterbury includes a block of houses in Turnagain Lane, where weavers' windows survive on the top floor, as many Huguenots worked as weavers. The Weavers, a half-timbered house by the river, was the site of a weaving school from the late 16th century to about 1830. (It has been adapted as a restaurant—see illustration above. The house derives its name from a weaving school which was moved there in the last years of the 19th century, reviving an earlier use.) Others refugees practised the variety of occupations necessary to sustain the community as distinct from the indigenous population. Such economic separation was the condition of the refugees' initial acceptance in the City. They also settled elsewhere in Kent, particularly Sandwich, Faversham and Maidstone—towns in which there used to be refugee churches.","[""The Weavers"", ""The Weavers"", ""The Weavers""]",11,corrupted,keyboard,middle,1,1,True,standard,none,What house was the sits of a weaving school in Canterbury?,42731221.0,"[{""edit_num"": 1, ""old"": ""site"", ""new"": ""sits"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 4, ""char_indices"": [3], ""operation_count"": 1}]",0.0,1,The Weavers,1.0,1.0,1.0,,0.9168844219984749,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56e764e200c9c71400d77092,idf,What is strongly linked to good student-teacher relationships?,"Research shows that student motivation and attitudes towards school are closely linked to student-teacher relationships. Enthusiastic teachers are particularly good at creating beneficial relations with their students. Their ability to create effective learning environments that foster student achievement depends on the kind of relationship they build with their students. Useful teacher-to-student interactions are crucial in linking academic success with personal achievement. Here, personal success is a student's internal goal of improving himself, whereas academic success includes the goals he receives from his superior. A teacher must guide his student in aligning his personal goals with his academic goals. Students who receive this positive influence show stronger self-confidence and greater personal and academic success than those without these teacher interactions.","[""student motivation and attitudes towards school"", ""student motivation and attitudes towards school"", ""student motivation and attitudes towards school""]",9,corrupted,keyboard,middle,1,1,True,standard,none,What is strongly linkec to good student-teacher relationships?,42741228.0,"[{""edit_num"": 1, ""old"": ""linked"", ""new"": ""linkec"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 3, ""char_indices"": [5], ""operation_count"": 1}]",0.0,1,student motivation and attitudes towards school,1.0,1.0,1.0,,0.8698026929996558,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,57269f3ef1498d1400e8e535,idf,What does the First Company Law Directive article 11 require?,"Fourth, national courts have a duty to interpret domestic law ""as far as possible in the light of the wording and purpose of the directive"". Textbooks (though not the Court itself) often called this ""indirect effect"". In Marleasing SA v La Comercial SA the Court of Justice held that a Spanish Court had to interpret its general Civil Code provisions, on contracts lacking cause or defrauding creditors, to conform with the First Company Law Directive article 11, that required incorporations would only be nullified for a fixed list of reasons. The Court of Justice quickly acknowledged that the duty of interpretation cannot contradict plain words in a national statute. But, fifth, if a member state has failed to implement a Directive, a citizen may not be able to bring claims against other non-state parties, but can sue the member state itself for failure to implement the law. So, in Francovich v Italy, the Italian government had failed to set up an insurance fund for employees to claim unpaid wages if their employers had gone insolvent, as the Insolvency Protection Directive required. Francovich, the former employee of a bankrupt Venetian firm, was therefore allowed to claim 6 million Lira from the Italian government in damages for his loss. The Court of Justice held that if a Directive would confer identifiable rights on individuals, and there is a causal link between a member state's violation of EU and a claimant's loss, damages must be paid. The fact that the incompatible law is an Act of Parliament is no defence.","[""incorporations would only be nullified for a fixed list of reasons"", ""incorporations would only be nullified for a fixed list of reasons"", ""incorporations would only be nullified for a fixed list of reasons""]",9,corrupted,keyboard,middle,1,1,True,standard,none,What does the First Company Lzw Directive article 11 require?,42751235.0,"[{""edit_num"": 1, ""old"": ""Law"", ""new"": ""Lzw"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 5, ""char_indices"": [1], ""operation_count"": 1}]",0.0,1,incorporations would only be nullified for a fixed list of reasons,1.0,1.0,1.0,,1.6610261280002305,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572a03086aef0514001551a4,idf,What are two examples of cytotoxic or immunosuppressive drugs?,"Anti-inflammatory drugs are often used to control the effects of inflammation. Glucocorticoids are the most powerful of these drugs; however, these drugs can have many undesirable side effects, such as central obesity, hyperglycemia, osteoporosis, and their use must be tightly controlled. Lower doses of anti-inflammatory drugs are often used in conjunction with cytotoxic or immunosuppressive drugs such as methotrexate or azathioprine. Cytotoxic drugs inhibit the immune response by killing dividing cells such as activated T cells. However, the killing is indiscriminate and other constantly dividing cells and their organs are affected, which causes toxic side effects. Immunosuppressive drugs such as cyclosporin prevent T cells from responding to signals correctly by inhibiting signal transduction pathways.","[""methotrexate or azathioprine"", ""methotrexate or azathioprine"", ""methotrexate or azathioprine""]",9,corrupted,keyboard,middle,1,1,True,standard,none,What are two examples og cytotoxic or immunosuppressive drugs?,42761242.0,"[{""edit_num"": 1, ""old"": ""of"", ""new"": ""og"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 4, ""char_indices"": [1], ""operation_count"": 1}]",0.0,1,methotrexate or azathioprine,1.0,1.0,1.0,,0.9879393250012072,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,57268e2bf1498d1400e8e3b0,idf,What caused the need for principal Treaties that ended up forming the EU?,"The principal Treaties that form the European Union began with common rules for coal and steel, and then atomic energy, but more complete and formal institutions were established through the Treaty of Rome 1957 and the Maastricht Treaty 1992 (now: TFEU). Minor amendments were made during the 1960s and 1970s. Major amending treaties were signed to complete the development of a single, internal market in the Single European Act 1986, to further the development of a more social Europe in the Treaty of Amsterdam 1997, and to make minor amendments to the relative power of member states in the EU institutions in the Treaty of Nice 2001 and the Treaty of Lisbon 2007. Since its establishment, more member states have joined through a series of accession treaties, from the UK, Ireland, Denmark and Norway in 1972 (though Norway did not end up joining), Greece in 1979, Spain and Portugal 1985, Austria, Finland, Norway and Sweden in 1994 (though again Norway failed to join, because of lack of support in the referendum), the Czech Republic, Cyprus, Estonia, Hungary, Latvia, Lithuania, Malta, Poland, Slovakia and Slovenia in 2004, Romania and Bulgaria in 2007 and Croatia in 2013. Greenland signed a Treaty in 1985 giving it a special status.","[""common rules for coal and steel, and then atomic energy"", ""common rules for coal and steel, and then atomic energy"", ""with common rules for coal and steel"", ""with common rules for coal and steel""]",13,corrupted,keyboard,middle,1,1,True,standard,none,What caused the need for principal Treatiew that ended up forming the EU?,42771249.0,"[{""edit_num"": 1, ""old"": ""Treaties"", ""new"": ""Treatiew"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 6, ""char_indices"": [7], ""operation_count"": 1}]",0.0,1,common rules for coal and steel,0.0,0.923076923076923,0.0,,1.2273345760004304,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5725be0fec44d21400f3d4a5,idf,Who originally led the Space Task Group?,"It became clear that managing the Apollo program would exceed the capabilities of Robert R. Gilruth's Space Task Group, which had been directing the nation's manned space program from NASA's Langley Research Center. So Gilruth was given authority to grow his organization into a new NASA center, the Manned Spacecraft Center (MSC). A site was chosen in Houston, Texas, on land donated by Rice University, and Administrator Webb announced the conversion on September 19, 1961. It was also clear NASA would soon outgrow its practice of controlling missions from its Cape Canaveral Air Force Station launch facilities in Florida, so a new Mission Control Center would be included in the MSC.","[""Robert R. Gilruth"", ""Robert R. Gilruth's"", ""Robert R. Gilruth's"", ""Robert R. Gilruth"", ""Robert R. Gilruth""]",7,corrupted,keyboard,middle,1,1,True,standard,none,Who originally led tge Space Task Group?,42781256.0,"[{""edit_num"": 1, ""old"": ""the"", ""new"": ""tge"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 3, ""char_indices"": [1], ""operation_count"": 1}]",0.0,1,Robert R Gilruth,1.0,1.0,1.0,,0.8293876010011445,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,57274baff1498d1400e8f5de,idf,Which female anchor from Today joined Hugh Downs on 20/20?,"In June 1978, Arledge created the newsmagazine 20/20; after its first episode received harshly negative reviews, the program – which debuted as a summer series, before becoming a year-round program in 1979 – was immediately revamped to feature a mix of in-depth stories and interviews, with Hugh Downs appointed as its anchor (later paired alongside his former Today colleague Barbara Walters). In February 1979, ABC sold its recording division to MCA Inc. for $20 million; the label was discontinued by March 5 of that year, and all of its 300 employees were laid off (the rights to the works of ABC Records and all of MCA's other labels have since been acquired by Universal Music Group).","[""Barbara Walters"", ""Barbara Walters"", ""Barbara Walters""]",9,corrupted,keyboard,middle,1,1,True,standard,none,Which female anchor frim Today joined Hugh Downs on 20/20?,42791263.0,"[{""edit_num"": 1, ""old"": ""from"", ""new"": ""frim"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 3, ""char_indices"": [2], ""operation_count"": 1}]",0.0,1,Barbara Walters,1.0,1.0,1.0,,0.8009755710008903,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5729e2316aef0514001550c8,idf,What is the estimate for the amount of tree species in the amazon tropical rain forest?,"The Amazon rainforest (Portuguese: Floresta Amazônica or Amazônia; Spanish: Selva Amazónica, Amazonía or usually Amazonia; French: Forêt amazonienne; Dutch: Amazoneregenwoud), also known in English as Amazonia or the Amazon Jungle, is a moist broadleaf forest that covers most of the Amazon basin of South America. This basin encompasses 7,000,000 square kilometres (2,700,000 sq mi), of which 5,500,000 square kilometres (2,100,000 sq mi) are covered by the rainforest. This region includes territory belonging to nine nations. The majority of the forest is contained within Brazil, with 60% of the rainforest, followed by Peru with 13%, Colombia with 10%, and with minor amounts in Venezuela, Ecuador, Bolivia, Guyana, Suriname and French Guiana. States or departments in four nations contain ""Amazonas"" in their names. The Amazon represents over half of the planet's remaining rainforests, and comprises the largest and most biodiverse tract of tropical rainforest in the world, with an estimated 390 billion individual trees divided into 16,000 species.","[""16,000 species"", ""16,000"", ""16,000""]",16,corrupted,keyboard,middle,1,1,True,standard,none,What is the estimate for the amount of tree spefies in the amazon tropical rain forest?,42801270.0,"[{""edit_num"": 1, ""old"": ""species"", ""new"": ""spefies"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 9, ""char_indices"": [3], ""operation_count"": 1}]",0.0,1,390 billion,0.0,0.0,0.0,,1.0682511260001775,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5725e748ec44d21400f3d733,idf,What type of homes is Fresno known for?,"The area is also known for its early twentieth century homes, many of which have been restored in recent decades. The area includes many California Bungalow and American Craftsman style homes, Spanish Colonial Revival Style architecture, Mediterranean Revival Style architecture, Mission Revival Style architecture, and many Storybook houses designed by Fresno architects, Hilliard, Taylor & Wheeler. The residential architecture of the Tower District contrasts with the newer areas of tract homes urban sprawl in north and east areas of Fresno.","[""early twentieth century homes"", ""early twentieth century homes"", ""early twentieth century""]",8,corrupted,keyboard,middle,1,1,True,standard,none,What type or homes is Fresno known for?,42811277.0,"[{""edit_num"": 1, ""old"": ""of"", ""new"": ""or"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 2, ""char_indices"": [1], ""operation_count"": 1}]",0.0,1,California Bungalow and American Craftsman style homes,0.0,0.18181818181818182,0.0,,0.9195799160006572,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56d9943fdc89441400fdb578,idf,What team had the best start ever in the NFL?,"Despite waiving longtime running back DeAngelo Williams and losing top wide receiver Kelvin Benjamin to a torn ACL in the preseason, the Carolina Panthers had their best regular season in franchise history, becoming the seventh team to win at least 15 regular season games since the league expanded to a 16-game schedule in 1978. Carolina started the season 14–0, not only setting franchise records for the best start and the longest single-season winning streak, but also posting the best start to a season by an NFC team in NFL history, breaking the 13–0 record previously shared with the 2009 New Orleans Saints and the 2011 Green Bay Packers. With their NFC-best 15–1 regular season record, the Panthers clinched home-field advantage throughout the NFC playoffs for the first time in franchise history. Ten players were selected to the Pro Bowl (the most in franchise history) along with eight All-Pro selections.","[""Carolina Panthers"", ""the Panthers"", ""Carolina""]",10,corrupted,keyboard,middle,1,1,True,standard,none,What team had the best start evrr in the NFL?,42821284.0,"[{""edit_num"": 1, ""old"": ""ever"", ""new"": ""evrr"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 6, ""char_indices"": [2], ""operation_count"": 1}]",0.0,1,The 2009 New Orleans Saints and the 2011 Green Bay Packers,0.0,0.0,0.0,,1.3508591300014814,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,571cde695efbb31900334e18,idf,Which organic compounds contain the greatest amount of oxygen by mass?,"The element is found in almost all biomolecules that are important to (or generated by) life. Only a few common complex biomolecules, such as squalene and the carotenes, contain no oxygen. Of the organic compounds with biological relevance, carbohydrates contain the largest proportion by mass of oxygen. All fats, fatty acids, amino acids, and proteins contain oxygen (due to the presence of carbonyl groups in these acids and their ester residues). Oxygen also occurs in phosphate (PO3−
4) groups in the biologically important energy-carrying molecules ATP and ADP, in the backbone and the purines (except adenine) and pyrimidines of RNA and DNA, and in bones as calcium phosphate and hydroxylapatite.","[""carbohydrates"", ""carbohydrates"", ""carbohydrates"", ""carbohydrates"", ""carbohydrates""]",11,corrupted,keyboard,middle,1,1,True,standard,none,Which organic compounds contain thw greatest amount of oxygen by mass?,42831291.0,"[{""edit_num"": 1, ""old"": ""the"", ""new"": ""thw"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 4, ""char_indices"": [2], ""operation_count"": 1}]",0.0,1,carbohydrates,1.0,1.0,1.0,,0.7752221849987109,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572a1046af94a219006aa78d,idf,What did Stiglitz present in 2009 regarding global inequality?,"Economist Joseph Stiglitz presented evidence in 2009 that both global inequality and inequality within countries prevent growth by limiting aggregate demand. Economist Branko Milanovic, wrote in 2001 that, ""The view that income inequality harms growth – or that improved equality can help sustain growth – has become more widely held in recent years. ... The main reason for this shift is the increasing importance of human capital in development. When physical capital mattered most, savings and investments were key. Then it was important to have a large contingent of rich people who could save a greater proportion of their income than the poor and invest it in physical capital. But now that human capital is scarcer than machines, widespread education has become the secret to growth.""","[""evidence"", ""evidence"", ""prevent growth""]",8,corrupted,keyboard,middle,1,1,True,standard,none,What did Stiglitz present in 2009 regwrding global inequality?,42841298.0,"[{""edit_num"": 1, ""old"": ""regarding"", ""new"": ""regwrding"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 5, ""char_indices"": [3], ""operation_count"": 1}]",0.0,1,evidence,1.0,1.0,1.0,,0.7338456430006772,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5727403af1498d1400e8f526,idf,Of what hollywood film company was UPT a subsidiary of when it merged with ABC?,"At the same time he made attempts to help grow ABC, Goldenson had been trying since mid-1953 to provide content for the network by contacting his old acquaintances in Hollywood, with whom he had worked when UPT was a subsidiary of Paramount Pictures. ABC's merger with UPT led to the creation of relationships with Hollywood's film production studios, breaking a quarantine that had existed at that time between film and television, the latter of which had previously been more connected to radio. ABC's flagship productions at the time were The Lone Ranger, based on the radio program of the same title, and The Adventures of Ozzie and Harriet, the latter of which (at 13 seasons, running from 1952 to 1965) held the record for the longest-running prime time comedy in U.S. television history, until it was surpassed by The Simpsons in 2002.","[""Paramount Pictures"", ""Paramount Pictures"", ""Paramount Pictures""]",15,corrupted,keyboard,middle,1,1,True,standard,none,Of what hollywood film company was ULT a subsidiary of when it merged with ABC?,42851305.0,"[{""edit_num"": 1, ""old"": ""UPT"", ""new"": ""ULT"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 6, ""char_indices"": [1], ""operation_count"": 1}]",0.0,1,Paramount Pictures,1.0,1.0,1.0,,0.9076600170010352,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56d70daa0d65d21400198332,idf,When did the NFL announce that it would not use Roman numbers to designate the Super Bowl number?,"On June 4, 2014, the NFL announced that the practice of branding Super Bowl games with Roman numerals, a practice established at Super Bowl V, would be temporarily suspended, and that the game would be named using Arabic numerals as Super Bowl 50 as opposed to Super Bowl L. The use of Roman numerals will be reinstated for Super Bowl LI. Jaime Weston, the league's vice president of brand and creative, explained that a primary reason for the change was the difficulty of designing an aesthetically pleasing logo with the letter ""L"" using the standardized logo template introduced at Super Bowl XLV. The logo also deviates from the template by featuring large numerals, colored in gold, behind the Vince Lombardi Trophy, instead of underneath and in silver as in the standard logo.","[""June 4, 2014"", ""On June 4, 2014"", ""2014""]",18,corrupted,keyboard,middle,1,1,True,standard,none,When did the NFL announce that ot would not use Roman numbers to designate the Super Bowl number?,42861312.0,"[{""edit_num"": 1, ""old"": ""it"", ""new"": ""ot"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 6, ""char_indices"": [0], ""operation_count"": 1}]",0.0,1,"June 4, 2014",1.0,1.0,1.0,,1.0425040399986756,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,57111428b654c5140001fb01,idf,How many Huguenots were killed in Toulouse?,"In what became known as the St. Bartholomew's Day Massacre of 24 August – 3 October 1572, Catholics killed thousands of Huguenots in Paris. Similar massacres took place in other towns in the weeks following. The main provincial towns and cities experiencing the Massacre were Aix, Bordeaux, Bourges, Lyons, Meaux, Orleans, Rouen, Toulouse, and Troyes. Nearly 3,000 Protestants were slaughtered in Toulouse alone. The exact number of fatalities throughout the country is not known. On 23–24 August, between about 2,000 and 3,000 Protestants were killed in Paris and between 3,000 and 7,000 more in the French provinces. By 17 September, almost 25,000 Protestants had been massacred in Paris alone. Beyond Paris, the killings continued until 3 October. An amnesty granted in 1573 pardoned the perpetrators.[citation needed]","[""Nearly 3,000"", ""Nearly 3,000"", ""Nearly 3,000""]",7,corrupted,keyboard,middle,1,1,True,standard,none,How many Huguenots were killef in Toulouse?,42871319.0,"[{""edit_num"": 1, ""old"": ""killed"", ""new"": ""killef"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 4, ""char_indices"": [5], ""operation_count"": 1}]",0.0,1,"Nearly 3,000",1.0,1.0,1.0,,0.9905155090000335,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,57293d116aef051400154bca,idf,What is 'grey literature'?,"The IPCC does not carry out research nor does it monitor climate related data. Lead authors of IPCC reports assess the available information about climate change based on published sources. According to IPCC guidelines, authors should give priority to peer-reviewed sources. Authors may refer to non-peer-reviewed sources (the ""grey literature""), provided that they are of sufficient quality. Examples of non-peer-reviewed sources include model results, reports from government agencies and non-governmental organizations, and industry journals. Each subsequent IPCC report notes areas where the science has improved since the previous report and also notes areas where further research is required.","[""non-peer-reviewed sources"", ""non-peer-reviewed sources"", ""non-peer-reviewed sources""]",4,corrupted,keyboard,middle,1,1,True,standard,none,What os 'grey literature'?,42881326.0,"[{""edit_num"": 1, ""old"": ""is"", ""new"": ""os"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 1, ""char_indices"": [0], ""operation_count"": 1}]",0.0,1,Examples of non-peer-reviewed sources include model results reports from government agencies and non-governmental organizations and industry journals,0.0,0.21052631578947367,1.0,,1.384346357999675,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572687e1dd62a815002e8854,idf,What's the name of Newcastle's speedway team?,"Newcastle has a horse racing course at Gosforth Park. The city is also home to the Newcastle Eagles basketball team who play their home games at the new Sport Central complex at Northumbria University. The Eagles are the most successful team in the history of the British Basketball League (BBL). The city's speedway team Newcastle Diamonds are based at Brough Park in Byker, a venue that is also home to greyhound racing. Newcastle also hosts the start of the annual Great North Run, the world's largest half-marathon in which participants race over the Tyne Bridge into Gateshead and then towards the finish line 13.1 miles (21.1 km) away on the coast at South Shields. Another famous athletic event is the 5.9-mile (9.5 km) Blaydon Race (a road race from Newcastle to Blaydon), which has taken place on 9 June annually since 1981, to commemorate the celebrated Blaydon Races horse racing.","[""Newcastle Diamonds"", ""Newcastle Diamonds"", ""Newcastle Diamonds""]",9,corrupted,keyboard,middle,1,1,True,standard,none,What's the name or Newcastle's speedway team?,42891333.0,"[{""edit_num"": 1, ""old"": ""of"", ""new"": ""or"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 4, ""char_indices"": [1], ""operation_count"": 1}]",0.0,1,Newcastle Diamonds,1.0,1.0,1.0,,0.9121326049989875,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572821ceff5b5019007d9db3,idf,What was the main reason for the show's suspension in 1989?,"During the ITV network strike of 1979, viewership peaked at 16 million.[citation needed] Figures remained respectable into the 1980s, but fell noticeably after the programme's 23rd series was postponed in 1985 and the show was off the air for 18 months. Its late 1980s performance of three to five million viewers was seen as poor at the time and was, according to the BBC Board of Control, a leading cause of the programme's 1989 suspension. Some fans considered this disingenuous, since the programme was scheduled against the soap opera Coronation Street, the most popular show at the time. After the series' revival in 2005 (the third notable period of high ratings), it has consistently had high viewership levels for the evening on which the episode is broadcast.","[""Its late 1980s performance of three to five million viewers"", ""performance of three to five million viewers was seen as poor"", ""performance""]",11,corrupted,keyboard,middle,1,1,True,standard,none,What was the maon reason for the show's suspension in 1989?,42901340.0,"[{""edit_num"": 1, ""old"": ""main"", ""new"": ""maon"", ""location"": ""middle"", ""typo_type"": ""keyboard"", ""difficulty"": ""standard"", ""word_index"": 3, ""char_indices"": [2], ""operation_count"": 1}]",0.0,1,the programme's 1989 suspension,0.0,0.0,0.0,,1.0382278430006409,
