model,model_revision,backend,task,example_id,keyword_strategy,clean_question,context,reference,question_word_count,condition,typo_type,location,severity,actual_severity,severity_achieved,typo_difficulty,mitigation,input_question,corruption_seed,edits,corruption_replicate,actual_char_operations,prediction,em,f1,semantic_correct,accuracy,latency_seconds,error
Qwen/Qwen3-4B,,hf,squad,57274beff1498d1400e8f5e6,idf,How many Examination Boards exist in India?,"In India, private schools are called independent schools, but since some private schools receive financial aid from the government, it can be an aided or an unaided school. So, in a strict sense, a private school is an unaided independent school. For the purpose of this definition, only receipt of financial aid is considered, not land purchased from the government at a subsidized rate. It is within the power of both the union government and the state governments to govern schools since Education appears in the Concurrent list of legislative subjects in the constitution. The practice has been for the union government to provide the broad policy directions while the states create their own rules and regulations for the administration of the sector. Among other things, this has also resulted in 30 different Examination Boards or academic authorities that conduct examinations for school leaving certificates. Prominent Examination Boards that are present in multiple states are the CBSE and the CISCE, NENBSE","[""30"", ""30"", ""30""]",7,corrupted,keyboard,any,3,3,True,hard,none,How many Examibatioh Boafxs exuxt in India?,42055737.0,"[{""edit_num"": 1, ""old"": ""exist"", ""new"": ""exuxt"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [2, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Boards"", ""new"": ""Boafxs"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [3, 4], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""Examination"", ""new"": ""Examibatioh"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 2, ""char_indices"": [5, 10], ""operation_count"": 2}]",0.0,6,30,1.0,1.0,1.0,,1.155901879999874,
Qwen/Qwen3-4B,,hf,squad,57274d905951b619008f87e3,idf,Who started rumors in 2008 that ABC would sell its ten owned-and-operated stations?,"The Writers Guild of America strike that halted production of network programs for much of the 2007–08 season affected the network in 2007–08 and 2008–09, as various ABC shows that premiered in 2007, such as Dirty Sexy Money, Pushing Daisies, Eli Stone and Samantha Who?, did not live to see a third season; other series such as Boston Legal and the U.S. version of Life on Mars suffered from low viewership, despite the former, a spin off of The Practice, being a once-highlighted breakout series when it debuted in 2005. One of the network's strike-replacement programs during that time was the game show Duel, which premiered in December 2007. The program would become a minor success for the network during its initial six-episode run, which led ABC to renew Duel as a regular series starting in April 2008. However, Duel suffered from low viewership during its run as a regular series, and ABC canceled the program after sixteen episodes. On August 15, 2008, Disney denied rumors started by Caris & Co. that it would be selling the ten ABC owned-and-operated stations.","[""Caris & Co."", ""Caris & Co."", ""Caris & Co.""]",14,corrupted,keyboard,any,3,3,True,hard,none,Who started tumprs in 2008 thwy ABC would sell its ten owned-and-ppedated stations?,42065744.0,"[{""edit_num"": 1, ""old"": ""rumors"", ""new"": ""tumprs"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 2, ""char_indices"": [0, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""that"", ""new"": ""thwy"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [2, 3], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""operated"", ""new"": ""ppedated"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 12, ""char_indices"": [0, 3], ""operation_count"": 2}]",0.0,6,Caris & Co.,1.0,1.0,1.0,,1.5697030600003927,
Qwen/Qwen3-4B,,hf,squad,56bf1ae93aeaaa14008c951b,idf,Which network broadcasted the 50th Super Bowl game? ,"CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.","[""CBS"", ""CBS"", ""CBS""]",8,corrupted,keyboard,any,3,3,True,hard,none,Which network brladcqsted the 50th Zuprr Bowl gqke? ,42075751.0,"[{""edit_num"": 1, ""old"": ""game"", ""new"": ""gqke"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [1, 2], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""broadcasted"", ""new"": ""brladcqsted"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 2, ""char_indices"": [2, 6], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""Super"", ""new"": ""Zuprr"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [0, 3], ""operation_count"": 2}]",0.0,6,CBS,1.0,1.0,1.0,,0.6877262019997943,
Qwen/Qwen3-4B,,hf,squad,57264d9edd62a815002e8100,idf,Why was this short termed organization created?,"In 1973, Nixon named William E. Simon as the first Administrator of the Federal Energy Office, a short-term organization created to coordinate the response to the embargo. Simon allocated states the same amount of domestic oil for 1974 that each had consumed in 1972, which worked for states whose populations were not increasing. In other states, lines at gasoline stations were common. The American Automobile Association reported that in the last week of February 1974, 20% of American gasoline stations had no fuel.","[""coordinate the response to the embargo"", ""to coordinate the response to the embargo"", ""to coordinate the response to the embargo"", ""to coordinate the response to the embargo"", ""to coordinate the response to the embargo""]",7,corrupted,keyboard,any,3,3,True,hard,none,Why was this xhorg germsd organization ceezted?,42085758.0,"[{""edit_num"": 1, ""old"": ""created"", ""new"": ""ceezted"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [1, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""short"", ""new"": ""xhorg"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [0, 4], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""termed"", ""new"": ""germsd"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [0, 4], ""operation_count"": 2}]",0.0,6,to coordinate the response to the embargo.,1.0,1.0,1.0,,1.0904667859995243,
Qwen/Qwen3-4B,,hf,squad,5725c41eec44d21400f3d50b,idf,What does LGM stands for?,"There is evidence that there have been significant changes in Amazon rainforest vegetation over the last 21,000 years through the Last Glacial Maximum (LGM) and subsequent deglaciation. Analyses of sediment deposits from Amazon basin paleolakes and from the Amazon Fan indicate that rainfall in the basin during the LGM was lower than for the present, and this was almost certainly associated with reduced moist tropical vegetation cover in the basin. There is debate, however, over how extensive this reduction was. Some scientists argue that the rainforest was reduced to small, isolated refugia separated by open forest and grassland; other scientists argue that the rainforest remained largely intact but extended less far to the north, south, and east than is seen today. This debate has proved difficult to resolve because the practical limitations of working in the rainforest mean that data sampling is biased away from the center of the Amazon basin, and both explanations are reasonably well supported by the available data.","[""Last Glacial Maximum"", ""Last Glacial Maximum"", ""Last Glacial Maximum""]",5,corrupted,keyboard,any,3,3,True,hard,none,Whwy diex LGM stzndw for?,42095765.0,"[{""edit_num"": 1, ""old"": ""does"", ""new"": ""diex"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [1, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""stands"", ""new"": ""stzndw"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [2, 5], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""What"", ""new"": ""Whwy"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 0, ""char_indices"": [2, 3], ""operation_count"": 2}]",0.0,6,"21,000 years",0.0,0.0,0.0,,1.440138176999426,
Qwen/Qwen3-4B,,hf,squad,56e20a3ae3433e140042324d,idf,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,"In 1967, Manuel Blum developed an axiomatic complexity theory based on his axioms and proved an important result, the so-called, speed-up theorem. The field really began to flourish in 1971 when the US researcher Stephen Cook and, working independently, Leonid Levin in the USSR, proved that there exist practically relevant problems that are NP-complete. In 1972, Richard Karp took this idea a leap forward with his landmark paper, ""Reducibility Among Combinatorial Problems"", in which he showed that 21 diverse combinatorial and graph theoretical problems, each infamous for its computational intractability, are NP-complete.","[""\""Reducibility Among Combinatorial Problems\"""", ""Reducibility Among Combinatorial Problems"", ""\""Reducibility Among Combinatorial Problems\""""]",23,corrupted,keyboard,any,3,3,True,hard,none,What is the paper written by Richard Jadp in 1972 that ushered in a new era of understsmding between intractability and NP-comllste problems?,42105772.0,"[{""edit_num"": 1, ""old"": ""complete"", ""new"": ""comllste"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 21, ""char_indices"": [3, 5], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Karp"", ""new"": ""Jadp"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [0, 2], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""understanding"", ""new"": ""understsmding"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 16, ""char_indices"": [7, 8], ""operation_count"": 2}]",0.0,6,Reducibility Among Combinatorial Problems,1.0,1.0,1.0,,1.2286532230000375,
Qwen/Qwen3-4B,,hf,squad,572f59b4a23a5019007fc58a,idf,What Lake in a German island Mainau receives a fraction of the Rhine's flow?,"The flow of cold, gray mountain water continues for some distance into the lake. The cold water flows near the surface and at first doesn't mix with the warmer, green waters of Upper Lake. But then, at the so-called Rheinbrech, the Rhine water abruptly falls into the depths because of the greater density of cold water. The flow reappears on the surface at the northern (German) shore of the lake, off the island of Lindau. The water then follows the northern shore until Hagnau am Bodensee. A small fraction of the flow is diverted off the island of Mainau into Lake Überlingen. Most of the water flows via the Constance hopper into the Rheinrinne (""Rhine Gutter"") and Seerhein. Depending on the water level, this flow of the Rhine water is clearly visible along the entire length of the lake.","[""Lake Überlingen"", ""Lake Überlingen"", ""Lake Überlingen""]",15,corrupted,keyboard,any,3,3,True,hard,none,What Oame in a German jspand Mainau receives a fractilj of the Rhine's flow?,42115779.0,"[{""edit_num"": 1, ""old"": ""fraction"", ""new"": ""fractilj"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 9, ""char_indices"": [6, 7], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Lake"", ""new"": ""Oame"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [0, 2], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""island"", ""new"": ""jspand"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [0, 2], ""operation_count"": 2}]",0.0,6,Mainau,0.0,0.0,0.0,,1.1612325179994514,
Qwen/Qwen3-4B,,hf,squad,5727678e5951b619008f8973,idf,What studio does ABC own at 1500 Broadway in NYC?,"ABC also owns the Times Square Studios at 1500 Broadway on land in Times Square owned by a development fund for the 42nd Street Project; opened in 1999, Good Morning America and Nightline are broadcast from this particular facility. ABC News has premises a little further on West 66th Street, in a six-story building occupying a 196 feet (60 m) × 379 feet (116 m) plot at 121–135 West End Avenue. The block of West End Avenue housing the ABC News building was renamed Peter Jennings Way in 2006 in honor of the recently deceased longtime ABC News chief anchor and anchor of World News Tonight.","[""Times Square Studios"", ""Times Square Studios"", ""Times Square Studios""]",9,corrupted,keyboard,any,3,3,True,hard,none,Ahzt srufio does ABC own at 1500 Bdiadway in NYC?,42125786.0,"[{""edit_num"": 1, ""old"": ""studio"", ""new"": ""srufio"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [1, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""What"", ""new"": ""Ahzt"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 0, ""char_indices"": [0, 2], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""Broadway"", ""new"": ""Bdiadway"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [1, 2], ""operation_count"": 2}]",0.0,6,Times Square Studios,1.0,1.0,1.0,,1.0144113780006592,
Qwen/Qwen3-4B,,hf,squad,572867543acd2414000df9a1,idf,How many fraternities are apart of the university?,"There are fifteen fraternities and seven sororities at the University of Chicago, as well as one co-ed community service fraternity, Alpha Phi Omega. Four of the sororities are members of the National Panhellenic Conference, and ten of the fraternities form the University of Chicago Interfraternity Council. In 2002, the Associate Director of Student Activities estimated that 8–10 percent of undergraduates were members of fraternities or sororities. The student activities office has used similar figures, stating that one in ten undergraduates participate in Greek life.","[""fifteen"", ""fifteen"", ""fifteen""]",8,corrupted,keyboard,any,3,3,True,hard,none,How msng fewternities are apart of the unibeesity?,42135793.0,"[{""edit_num"": 1, ""old"": ""university"", ""new"": ""unibeesity"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [3, 5], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""many"", ""new"": ""msng"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [1, 3], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""fraternities"", ""new"": ""fewternities"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 2, ""char_indices"": [1, 2], ""operation_count"": 2}]",0.0,6,ten,0.0,0.0,0.0,,0.8938716419997945,
Qwen/Qwen3-4B,,hf,squad,57275f6ef1498d1400e8f709,idf,At what address did Goldenson secure a new headquarters for ABC?,"In 1965, the corporate entity, American Broadcasting-Paramount Theatres, was renamed as the American Broadcasting Companies,  while its cinema division became ABC Theatres;[citation needed] its recording division was renamed ABC Records in 1966. In December of that year, the ABC television network premiered The Dating Game, a pioneer series in its genre, which was a reworking of the blind date concept in which a suitor selected one of three contestants sight unseen based on the answers to selected questions. This was followed up in July 1966 by The Newlywed Game, featuring three recently married couples who guessed the responses to their partner's questions (some of which were fairly risque). As ABC began to outgrow its facilities at 7 West 66th Street, Goldenson found a new headquarters for ABC in a 44 story building located at 1330 Avenue of the Americas in Manhattan, at the corner of 54th Street (now occupied by The Financial Times's New York office). This operation allowed for the conversion of the premises at 66th Street into production facilities for television and radio programs.","[""1330 Avenue of the Americas in Manhattan"", ""1330 Avenue of the Americas in Manhattan"", ""1330 Avenue of the Americas in Manhattan""]",11,corrupted,keyboard,any,3,3,True,hard,none,At what addrwws did Holdejson aechre a new headquarters for ABC?,42145800.0,"[{""edit_num"": 1, ""old"": ""secure"", ""new"": ""aechre"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [0, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Goldenson"", ""new"": ""Holdejson"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [0, 5], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""address"", ""new"": ""addrwws"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 2, ""char_indices"": [4, 5], ""operation_count"": 2}]",0.0,6,"1330 Avenue of the Americas in Manhattan, at the corner of 54th Street.",0.0,0.7058823529411764,1.0,,2.651616121999723,
Qwen/Qwen3-4B,,hf,squad,5730b255396df919000962b4,idf,Who had established the Russian empire to its former glory prior to 1921?,"Bolshevik leaders had effectively reestablished a polity with roughly the same extent as that empire by 1921, however with an internationalist ideology: Lenin in particular asserted the right to limited self-determination for national minorities within the new territory. Beginning in 1923, the policy of ""Indigenization"" [korenizatsiia] was intended to support non-Russians develop their national cultures within a socialist framework. Never formally revoked, it stopped being implemented after 1932. After World War II, the Soviet Union installed socialist regimes modeled on those it had installed in 1919–20 in the old Tsarist Empire in areas its forces occupied in Eastern Europe. The Soviet Union and the People’s Republic of China supported post–World War II communist movements in foreign nations and colonies to advance their own interests, but were not always successful.","[""Bolshevik leaders"", ""Bolshevik leaders"", ""Bolshevik leaders"", ""Bolshevik leaders""]",12,corrupted,keyboard,any,3,3,True,hard,none,Who had established the Rissuan empire to its fkrmet yoory prior to 1921?,42155807.0,"[{""edit_num"": 1, ""old"": ""former"", ""new"": ""fkrmet"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [1, 5], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Russian"", ""new"": ""Rissuan"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [1, 4], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""glory"", ""new"": ""yoory"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 9, ""char_indices"": [0, 1], ""operation_count"": 2}]",0.0,6,The context does not mention the Rissuan empire or who established it.,0.0,0.0,0.0,,1.9079076849993726,
Qwen/Qwen3-4B,,hf,squad,57298ef11d0469140077952f,idf,What does the Riemann hypothesis state the source of irregularity in the distribution of points comes from?,"The unproven Riemann hypothesis, dating from 1859, states that except for s = −2, −4, ..., all zeroes of the ζ-function have real part equal to 1/2. The connection to prime numbers is that it essentially says that the primes are as regularly distributed as possible.[clarification needed] From a physical viewpoint, it roughly states that the irregularity in the distribution of primes only comes from random noise. From a mathematical viewpoint, it roughly states that the asymptotic distribution of primes (about x/log x of numbers less than x are primes, the prime number theorem) also holds for much shorter intervals of length about the square root of x (for intervals near x). This hypothesis is generally believed to be correct. In particular, the simplest assumption is that primes should have no significant irregularities without good reason.","[""random noise"", ""random noise"", ""random noise"", ""random noise""]",17,corrupted,keyboard,any,3,3,True,hard,none,What does the Riemann hyllthesis state the source of urrrgularity in the distribution of poinrw comes from?,42165814.0,"[{""edit_num"": 1, ""old"": ""points"", ""new"": ""poinrw"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 14, ""char_indices"": [4, 5], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""irregularity"", ""new"": ""urrrgularity"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 9, ""char_indices"": [0, 3], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""hypothesis"", ""new"": ""hyllthesis"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [2, 3], ""operation_count"": 2}]",0.0,6,random noise,1.0,1.0,1.0,,1.16154092799934,
Qwen/Qwen3-4B,,hf,squad,56f86966aef2371900626053,idf,Which work of Luther's is effective in teaching children?,"Luther's Small Catechism proved especially effective in helping parents teach their children; likewise the Larger Catechism was effective for pastors. Using the German vernacular, they expressed the Apostles' Creed in simpler, more personal, Trinitarian language. He rewrote each article of the Creed to express the character of the Father, the Son, or the Holy Spirit. Luther's goal was to enable the catechumens to see themselves as a personal object of the work of the three persons of the Trinity, each of which works in the catechumen's life. That is, Luther depicted the Trinity not as a doctrine to be learned, but as persons to be known. The Father creates, the Son redeems, and the Spirit sanctifies, a divine unity with separate personalities. Salvation originates with the Father and draws the believer to the Father. Luther's treatment of the Apostles' Creed must be understood in the context of the Decalogue (the Ten Commandments) and the Lord's Prayer, which are also part of the Lutheran catechical teaching.","[""Small Catechism"", ""Small Catechism"", ""Small Catechism""]",10,corrupted,keyboard,any,3,3,True,hard,none,Which eotk of Luther's is efcectige in teaching cuildten?,42175821.0,"[{""edit_num"": 1, ""old"": ""work"", ""new"": ""eotk"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [0, 2], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""children"", ""new"": ""cuildten"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 9, ""char_indices"": [1, 5], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""effective"", ""new"": ""efcectige"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [2, 7], ""operation_count"": 2}]",0.0,6,Small Catechism,1.0,1.0,1.0,,1.3618711529998109,
Qwen/Qwen3-4B,,hf,squad,5728d5793acd2414000dffb7,idf,How was the civil disobedience shown in Antigone?,"One of the oldest depictions of civil disobedience is in Sophocles' play Antigone, in which Antigone, one of the daughters of former King of Thebes, Oedipus, defies Creon, the current King of Thebes, who is trying to stop her from giving her brother Polynices a proper burial. She gives a stirring speech in which she tells him that she must obey her conscience rather than human law. She is not at all afraid of the death he threatens her with (and eventually carries out), but she is afraid of how her conscience will smite her if she does not do this.","[""obey her conscience rather than human law"", ""She gives a stirring speech"", ""She gives a stirring speech in which she tells him that she must obey her conscience rather than human law"", ""a stirring speech"", ""She gives a stirring speech in which she tells him that she must obey her conscience rather than human law""]",8,corrupted,keyboard,any,3,3,True,hard,none,How was the civil disobediejcw ahowm in Sntiyone?,42185828.0,"[{""edit_num"": 1, ""old"": ""shown"", ""new"": ""ahowm"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [0, 4], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""disobedience"", ""new"": ""disobediejcw"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [9, 11], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""Antigone"", ""new"": ""Sntiyone"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [0, 4], ""operation_count"": 2}]",0.0,6,Antigone defies Creon's order and gives a speech stating she must obey her conscience rather than human law.,0.0,0.6111111111111113,1.0,,2.1671901170002457,
Qwen/Qwen3-4B,,hf,squad,572684365951b619008f7540,idf,Where do juvenile platyctenids live?,"Development of the fertilized eggs is direct, in other words there is no distinctive larval form, and juveniles of all groups generally resemble miniature cydippid adults. In the genus Beroe the juveniles, like the adults, lack tentacles and tentacle sheaths. In most species the juveniles gradually develop the body forms of their parents. In some groups, such as the flat, bottom-dwelling platyctenids, the juveniles behave more like true larvae, as they live among the plankton and thus occupy a different ecological niche from their parents and attain the adult form by a more radical metamorphosis, after dropping to the sea-floor.","[""among the plankton"", ""among the plankton"", ""among the plankton""]",5,corrupted,keyboard,any,3,3,True,hard,none,Wywre do uuvenilr platyctenids okve?,42195835.0,"[{""edit_num"": 1, ""old"": ""live"", ""new"": ""okve"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [0, 1], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""juvenile"", ""new"": ""uuvenilr"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 2, ""char_indices"": [0, 7], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""Where"", ""new"": ""Wywre"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 0, ""char_indices"": [1, 2], ""operation_count"": 2}]",0.0,6,different ecological niche,0.0,0.0,0.0,,1.0043425209996713,
Qwen/Qwen3-4B,,hf,squad,570d26efb3d812140066d493,idf,How often are elections held for the Victorian Parliament?,"In November 2006, the Victorian Legislative Council elections were held under a new multi-member proportional representation system. The State of Victoria was divided into eight electorates with each electorate represented by five representatives elected by Single Transferable Vote. The total number of upper house members was reduced from 44 to 40 and their term of office is now the same as the lower house members—four years. Elections for the Victorian Parliament are now fixed and occur in November every four years. Prior to the 2006 election, the Legislative Council consisted of 44 members elected to eight-year terms from 22 two-member electorates.","[""every four years"", ""every four years"", ""four years""]",9,corrupted,keyboard,any,3,3,True,hard,none,How often are wlectiojs grld for the Victorian Pwrlizment?,42205842.0,"[{""edit_num"": 1, ""old"": ""held"", ""new"": ""grld"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [0, 1], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Parliament"", ""new"": ""Pwrlizment"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [1, 5], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""elections"", ""new"": ""wlectiojs"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [0, 7], ""operation_count"": 2}]",0.0,6,November every four years.,0.0,0.8571428571428571,1.0,,1.1196763230000215,
Qwen/Qwen3-4B,,hf,squad,57378c9b1c456719005744a9,idf,What magnetic and electric force acts on a charge?,"Through combining the definition of electric current as the time rate of change of electric charge, a rule of vector multiplication called Lorentz's Law describes the force on a charge moving in a magnetic field. The connection between electricity and magnetism allows for the description of a unified electromagnetic force that acts on a charge. This force can be written as a sum of the electrostatic force (due to the electric field) and the magnetic force (due to the magnetic field). Fully stated, this is the law:","[""unified electromagnetic"", ""unified electromagnetic force"", ""electromagnetic"", ""unified electromagnetic force""]",9,corrupted,keyboard,any,3,3,True,hard,none,What magnetic and electfkc force avgs on a dhargs?,42215849.0,"[{""edit_num"": 1, ""old"": ""electric"", ""new"": ""electfkc"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [5, 6], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""charge"", ""new"": ""dhargs"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [0, 5], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""acts"", ""new"": ""avgs"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [1, 2], ""operation_count"": 2}]",0.0,6,electrostatic force and the magnetic force,0.0,0.25,0.0,,1.1000605660001384,
