model,model_revision,backend,task,example_id,keyword_strategy,clean_question,context,reference,question_word_count,condition,typo_type,location,severity,actual_severity,severity_achieved,typo_difficulty,mitigation,input_question,corruption_seed,edits,corruption_replicate,actual_char_operations,prediction,em,f1,semantic_correct,accuracy,latency_seconds,error
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5726400589a1e219009ac5f2,idf,How many different species of ctenohore are there?,"Almost all ctenophores are predators, taking prey ranging from microscopic larvae and rotifers to the adults of small crustaceans; the exceptions are juveniles of two species, which live as parasites on the salps on which adults of their species feed. In favorable circumstances, ctenophores can eat ten times their own weight in a day. Only 100–150 species have been validated, and possibly another 25 have not been fully described and named. The textbook examples are cydippids with egg-shaped bodies and a pair of retractable tentacles fringed with tentilla (""little tentacles"") that are covered with colloblasts, sticky cells that capture prey. The phylum has a wide range of body forms, including the flattened, deep-sea platyctenids, in which the adults of most species lack combs, and the coastal beroids, which lack tentacles and prey on other ctenophores by using huge mouths armed with groups of large, stiffened cilia that act as teeth. These variations enable different species to build huge populations in the same area, because they specialize in different types of prey, which they capture by as wide a range of methods as spiders use.","[""100–150 species"", ""100–150"", ""100–150 species have been validated""]",8,corrupted,keyboard,any,2,2,True,hard,none,How kzny different species of ctwnohoee are there?,43856997.0,"[{""edit_num"": 1, ""old"": ""many"", ""new"": ""kzny"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [0, 1], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""ctenohore"", ""new"": ""ctwnohoee"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [2, 7], ""operation_count"": 2}]",0.0,4,"Only 100–150 species have been validated, and possibly another 25 have not been fully described and named",0.0,0.45454545454545453,1.0,,1.8142349059999106,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56f7fde8a6d7ea1400e17367,idf,When was Johann Tetzel sent by the Roman Catholic Church to Germany to sell indulgences?,"In 1516, Johann Tetzel, a Dominican friar and papal commissioner for indulgences, was sent to Germany by the Roman Catholic Church to sell indulgences to raise money to rebuild St. Peter's Basilica in Rome. Roman Catholic theology stated that faith alone, whether fiduciary or dogmatic, cannot justify man; justification rather depends only on such faith as is active in charity and good works (fides caritate formata). The benefits of good works could be obtained by donating money to the church.","[""1516"", ""1516"", ""1516""]",15,corrupted,keyboard,any,2,2,True,hard,none,Syen was Johann Tetzel sent by the Roman Cafhllic Church to Germany to sell indulgences?,43867004.0,"[{""edit_num"": 1, ""old"": ""When"", ""new"": ""Syen"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 0, ""char_indices"": [0, 1], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Catholic"", ""new"": ""Cafhllic"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [2, 4], ""operation_count"": 2}]",0.0,4,no,0.0,0.0,0.0,,0.6913920429997233,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56d9c049dc89441400fdb790,idf,Who were the Westwood One sideline announcers?,"Westwood One will carry the game throughout North America, with Kevin Harlan as play-by-play announcer, Boomer Esiason and Dan Fouts as color analysts, and James Lofton and Mark Malone as sideline reporters. Jim Gray will anchor the pre-game and halftime coverage.","[""James Lofton and Mark Malone"", ""James Lofton and Mark Malone"", ""James Lofton and Mark Malone""]",7,corrupted,keyboard,any,2,2,True,hard,none,Who qsre the Westwokx One sideline announcers?,43877011.0,"[{""edit_num"": 1, ""old"": ""Westwood"", ""new"": ""Westwokx"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [6, 7], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""were"", ""new"": ""qsre"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [0, 1], ""operation_count"": 2}]",0.0,4,James Lofton and Mark Malone,1.0,1.0,1.0,,0.716013569000097,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572f58d9a23a5019007fc581,idf,Which border does the Rhine flow from the south?,"Lake Constance consists of three bodies of water: the Obersee (""upper lake""), the Untersee (""lower lake""), and a connecting stretch of the Rhine, called the Seerhein (""Lake Rhine""). The lake is situated in Germany, Switzerland and Austria near the Alps. Specifically, its shorelines lie in the German states of Bavaria and Baden-Württemberg, the Austrian state of Vorarlberg, and the Swiss cantons of Thurgau and St. Gallen. The Rhine flows into it from the south following the Swiss-Austrian border. It is located at approximately 47°39′N 9°19′E﻿ / ﻿47.650°N 9.317°E﻿ / 47.650; 9.317.","[""Swiss-Austrian border"", ""Swiss-Austrian"", ""Swiss-Austrian border""]",9,corrupted,keyboard,any,2,2,True,hard,none,Which border does the Rhimr flow frik the south?,43887018.0,"[{""edit_num"": 1, ""old"": ""Rhine"", ""new"": ""Rhimr"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [3, 4], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""from"", ""new"": ""frik"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [2, 3], ""operation_count"": 2}]",0.0,4,Swiss-Austrian,1.0,1.0,1.0,,0.8637793749999219,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5730a40f396df91900096237,idf,What happened to the East India Trading Company in 1767?,"Britain's imperialist ambitions can be seen as early as the sixteenth century. In 1599 the British East India Company was established and was chartered by Queen Elizabeth in the following year. With the establishment of trading posts in India, the British were able to maintain strength relative to others empires such as the Portuguese who already had set up trading posts in India. In 1767 political activity caused exploitation of the East India Company causing the plundering of the local economy, almost bringing the company into bankruptcy.","[""exploitation"", ""political activity caused exploitation"", ""political activity caused exploitation"", ""exploitation"", ""exploitation""]",9,corrupted,keyboard,any,2,2,True,hard,none,What happened to the Rwst India Tradibf Company in 1767?,43897025.0,"[{""edit_num"": 1, ""old"": ""Trading"", ""new"": ""Tradibf"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [5, 6], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""East"", ""new"": ""Rwst"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [0, 1], ""operation_count"": 2}]",0.0,4,political activity caused exploitation of the East India Company causing the plundering of the local economy almost bringing the company into bankruptcy,0.0,0.3636363636363636,1.0,,1.481762308999805,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5725bd4b38643c19005acc32,idf,Who was Kennedy's vice president?,"On April 20, Kennedy sent a memo to Vice President Lyndon B. Johnson, asking Johnson to look into the status of America's space program, and into programs that could offer NASA the opportunity to catch up. Johnson responded approximately one week later, concluding that ""we are neither making maximum effort nor achieving results necessary if this country is to reach a position of leadership."" His memo concluded that a manned Moon landing was far enough in the future that it was likely the United States would achieve it first.","[""Lyndon B. Johnson"", ""Lyndon B. Johnson"", ""Lyndon B. Johnson"", ""Lyndon B. Johnson"", ""Lyndon B. Johnson""]",6,corrupted,keyboard,any,2,2,True,hard,none,Who was Menmedy's cicr president?,43907032.0,"[{""edit_num"": 1, ""old"": ""vice"", ""new"": ""cicr"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [0, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Kennedy"", ""new"": ""Menmedy"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 2, ""char_indices"": [0, 3], ""operation_count"": 2}]",0.0,4,There is no mention of Menmedy or a cicr president in the context.,0.0,0.0,0.0,,1.1310387609996724,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572837402ca10214002da0f5,idf,What company created Doctor Who?,"Since the creation of the Doctor Who character by BBC Television in the early 1960s, a myriad of stories have been published about Doctor Who, in different media: apart from the actual television episodes that continue to be produced by the BBC, there have also been novels, comics, short stories, audio books, radio plays, interactive video games, game books, webcasts, DVD extras, and even stage performances. In this respect it is noteworthy that the BBC takes no position on the canonicity of any of such stories, and producers of the show have expressed distaste for the idea.","[""BBC Television"", ""BBC Television"", ""BBC Television""]",5,corrupted,keyboard,any,2,2,True,hard,none,What xpmpany xreatee Doctor Who?,43917039.0,"[{""edit_num"": 1, ""old"": ""created"", ""new"": ""xreatee"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 2, ""char_indices"": [0, 6], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""company"", ""new"": ""xpmpany"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [0, 1], ""operation_count"": 2}]",0.0,4,BBC Television,1.0,1.0,1.0,,0.7263811010002428,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5705eb3375f01819005e7767,idf,"Other than the motion picture and television industry, what other major industry is centered in Los Angeles?","The motion picture, television, and music industry is centered on the Los Angeles in southern California. Hollywood, a district within Los Angeles, is also a name associated with the motion picture industry. Headquartered in southern California are The Walt Disney Company (which also owns ABC), Sony Pictures, Universal, MGM, Paramount Pictures, 20th Century Fox, and Warner Brothers. Universal, Warner Brothers, and Sony also run major record companies as well.","[""music"", ""major record companies""]",17,corrupted,keyboard,any,2,2,True,hard,none,"Other yhaj the motion picture and gelevisipn industry, what other major industry is centered in Los Angeles?",43927046.0,"[{""edit_num"": 1, ""old"": ""television"", ""new"": ""gelevisipn"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [0, 8], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""than"", ""new"": ""yhaj"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [0, 3], ""operation_count"": 2}]",0.0,4,television,0.0,0.0,0.0,,0.5938078690001021,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5730cc2cb54a4f140068cc66,idf,The UMC established and is affiliated with approximately how many colleges and universities in the U.S.?,"Throughout its history, the United Methodist Church has placed great emphasis on the importance of education. As such, the United Methodist Church established and is affiliated with around one hundred colleges and universities in the United States, including Syracuse University, Boston University, Emory University, Duke University, Drew University, University of Denver, University of Evansville, and Southern Methodist University. Most are members of the International Association of Methodist-related Schools, Colleges, and Universities. The church operates three hundred sixty schools and institutions overseas.","[""one hundred"", ""one hundred colleges and universities"", ""around one hundred""]",17,corrupted,keyboard,any,2,2,True,hard,none,The UMC estqhlished and is affiloaged with approximately how many colleges and universities in the U.S.?,43937053.0,"[{""edit_num"": 1, ""old"": ""established"", ""new"": ""estqhlished"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 2, ""char_indices"": [3, 4], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""affiliated"", ""new"": ""affiloaged"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [5, 7], ""operation_count"": 2}]",0.0,4,around one hundred,1.0,1.0,1.0,,0.7906597880000845,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56e1011ecd28a01900c6740c,idf,What happened to his lab?,"On 7 January 1900, Tesla left Colorado Springs.[citation needed] His lab was torn down in 1904, and its contents were sold two years later to satisfy a debt.","[""His lab was torn down"", ""torn down"", ""torn down in 1904""]",5,corrupted,keyboard,any,2,2,True,hard,none,Whqr hapoendd to his lab?,43947060.0,"[{""edit_num"": 1, ""old"": ""What"", ""new"": ""Whqr"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 0, ""char_indices"": [2, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""happened"", ""new"": ""hapoendd"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [3, 6], ""operation_count"": 2}]",0.0,4,It was torn down,0.0,0.6666666666666666,1.0,,0.5412865610001063,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5727448b5951b619008f87a2,idf,When did Sunday Night Football premiere on NBC?,"In 1970, ABC debuted Monday Night Football as part of its Monday prime time schedule; the program became a hit for the network and served as the National Football League (NFL)'s premier game of the week until 2006, when Sunday Night Football, which moved to NBC that year as part of a broadcast deal that in turn saw MNF move to ESPN, took over as the league's marquee game. According to Goldenson, Monday Night Football helped earn ABC regularly score an audience share of 15%–16%; ABC Sports managed the budget for the Monday night time slot to reallocate the weekly budget for ABC's prime time schedule to just six days, as opposed to seven on competing networks. 1970 also saw the premieres of several soap operas including the long-running All My Children, which ran on the network for 41 years.","[""2006"", ""2006"", ""2006""]",8,corrupted,keyboard,any,2,2,True,hard,none,Wbem did Sunday Bifht Football premiere on NBC?,43957067.0,"[{""edit_num"": 1, ""old"": ""When"", ""new"": ""Wbem"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 0, ""char_indices"": [1, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Night"", ""new"": ""Bifht"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [0, 2], ""operation_count"": 2}]",0.0,4,Sunday Night Football,0.0,0.0,0.0,,0.9399204309997913,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56bf48cc3aeaaa14008c95ac,idf,What was the final score for Super Bowl XXXIII?,"As the designated home team in the annual rotation between AFC and NFC teams, the Broncos elected to wear their road white jerseys with matching white pants. Elway stated, ""We've had Super Bowl success in our white uniforms."" The Broncos last wore matching white jerseys and pants in the Super Bowl in Super Bowl XXXIII, Elway's last game as Denver QB, when they defeated the Atlanta Falcons 34–19. In their only other Super Bowl win in Super Bowl XXXII, Denver wore blue jerseys, which was their primary color at the time. They also lost Super Bowl XXI when they wore white jerseys, but they are 0-4 in Super Bowls when wearing orange jerseys, losing in Super Bowl XII, XXII, XXIV, and XLVIII. The only other AFC champion team to have worn white as the designated home team in the Super Bowl was the Pittsburgh Steelers; they defeated the Seattle Seahawks 21–10 in Super Bowl XL 10 seasons prior. The Broncos' decision to wear white meant the Panthers would wear their standard home uniform: black jerseys with silver pants.","[""34–19"", ""34–19"", ""34–19""]",9,corrupted,keyboard,any,2,2,True,hard,none,What was the final score for Suoef Howk XXXIII?,43967074.0,"[{""edit_num"": 1, ""old"": ""Bowl"", ""new"": ""Howk"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [0, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Super"", ""new"": ""Suoef"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [2, 4], ""operation_count"": 2}]",0.0,4,34–19,1.0,1.0,1.0,,0.959073435999926,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,573081c2069b531400832133,idf,The amount of land a country controls is its greatest what?,"""The word ‘empire’ comes from the Latin word imperium; for which the closest modern English equivalent would perhaps be ‘sovereignty’, or simply ‘rule’"". The greatest distinction of an empire is through the amount of land that a nation has conquered and expanded. Political power grew from conquering land, however cultural and economic aspects flourished through sea and trade routes. A distinction about empires is ""that although political empires were built mostly by expansion overland, economic and cultural influences spread at least as much by sea"". Some of the main aspects of trade that went overseas consisted of animals and plant products. European empires in Asia and Africa ""have come to be seen as the classic forms of imperialism: and indeed most books on the subject confine themselves to the European seaborne empires"". European expansion caused the world to be divided by how developed and developing nation are portrayed through the world systems theory. The two main regions are the core and the periphery. The core consists of high areas of income and profit; the periphery is on the opposing side of the spectrum consisting of areas of low income and profit. These critical theories of Geo-politics have led to increased discussion of the meaning and impact of imperialism on the modern post-colonial world. The Russian leader Lenin suggested that ""imperialism was the highest form of capitalism, claiming that imperialism developed after colonialism, and was distinguished from colonialism by monopoly capitalism"". This idea from Lenin stresses how important new political world order has become in our modern era. Geopolitics now focuses on states becoming major economic players in the market; some states today are viewed as empires due to their political and economic authority over other nations.","[""distinction"", ""distinction"", ""distinction"", ""distinction"", ""distinction""]",11,corrupted,keyboard,any,2,2,True,hard,none,The amount of laje a country xomtrols is its greatest what?,43977081.0,"[{""edit_num"": 1, ""old"": ""controls"", ""new"": ""xomtrols"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [0, 2], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""land"", ""new"": ""laje"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [2, 3], ""operation_count"": 2}]",0.0,4,the amount of land that a nation has conquered and expanded,0.0,0.0,0.0,,1.624144034999972,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,570953a7efce8f15003a7e01,idf,"What additional srevice did BSkyB offer besides HD channels that they claimed offered ""substantially more value""?","In 2007, BSkyB and Virgin Media became involved in a dispute over the carriage of Sky channels on cable TV. The failure to renew the existing carriage agreements negotiated with NTL and Telewest resulted in Virgin Media removing the basic channels from the network on 1 March 2007. Virgin Media claimed that BSkyB had substantially increased the asking price for the channels, a claim which BSkyB denied, on the basis that their new deal offered ""substantially more value"" by including HD channels and Video On Demand content which was not previously carried by cable.","[""Video On Demand"", ""Video On Demand content"", ""HD channels and Video On Demand""]",16,corrupted,keyboard,any,2,2,True,hard,none,"What additional srevice did BSkyB offer besides HD chsbnels that they claimed pffeted ""substantially more value""?",43987088.0,"[{""edit_num"": 1, ""old"": ""channels"", ""new"": ""chsbnels"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [2, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""offered"", ""new"": ""pffeted"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 12, ""char_indices"": [0, 4], ""operation_count"": 2}]",0.0,4,Video On Demand content,1.0,1.0,1.0,,0.8143128770002477,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5726d9935951b619008f7ff1,idf,What types of preparation do pharmacists have?,"Pharmacists are healthcare professionals with specialised education and training who perform various roles to ensure optimal health outcomes for their patients through the quality use of medicines. Pharmacists may also be small-business proprietors, owning the pharmacy in which they practice. Since pharmacists know about the mode of action of a particular drug, and its metabolism and physiological effects on the human body in great detail, they play an important role in optimisation of a drug treatment for an individual.","[""specialised education and training"", ""specialised education and training"", ""specialised education and training""]",7,corrupted,keyboard,any,2,2,True,hard,none,Wjay types of preparation do phatkacists have?,43997095.0,"[{""edit_num"": 1, ""old"": ""pharmacists"", ""new"": ""phatkacists"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [3, 4], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""What"", ""new"": ""Wjay"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 0, ""char_indices"": [1, 3], ""operation_count"": 2}]",0.0,4,I couldn't find any information about the types of preparation that pharmacists have.,0.0,0.0,0.0,,1.0839408599999842,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572759665951b619008f8884,idf,In what year did Massachusetts first require children to be educated in schools?,"Private schooling in the United States has been debated by educators, lawmakers and parents, since the beginnings of compulsory education in Massachusetts in 1852. The Supreme Court precedent appears to favor educational choice, so long as states may set standards for educational accomplishment. Some of the most relevant Supreme Court case law on this is as follows: Runyon v. McCrary, 427 U.S. 160 (1976); Wisconsin v. Yoder, 406 U.S. 205 (1972); Pierce v. Society of Sisters, 268 U.S. 510 (1925); Meyer v. Nebraska, 262 U.S. 390 (1923).","[""1852"", ""1852"", ""1852""]",13,corrupted,keyboard,any,2,2,True,hard,self_correct,In whzg year did Massachusetts first require children to be educated in scyooos?,42005702.0,"[{""edit_num"": 1, ""old"": ""schools"", ""new"": ""scyooos"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 12, ""char_indices"": [2, 5], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""what"", ""new"": ""whzg"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [2, 3], ""operation_count"": 2}]",0.0,4,1852,1.0,1.0,1.0,,0.7438759850001588,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,57296de03f37b3190047839e,idf,When were stromules discovered?,"The chloroplast membranes sometimes protrude out into the cytoplasm, forming a stromule, or stroma-containing tubule. Stromules are very rare in chloroplasts, and are much more common in other plastids like chromoplasts and amyloplasts in petals and roots, respectively. They may exist to increase the chloroplast's surface area for cross-membrane transport, because they are often branched and tangled with the endoplasmic reticulum. When they were first observed in 1962, some plant biologists dismissed the structures as artifactual, claiming that stromules were just oddly shaped chloroplasts with constricted regions or dividing chloroplasts. However, there is a growing body of evidence that stromules are functional, integral features of plant cell plastids, not merely artifacts.","[""1962"", ""1962"", ""1962""]",4,corrupted,keyboard,any,2,2,True,hard,self_correct,Eheh were stromules discoberee?,42015709.0,"[{""edit_num"": 1, ""old"": ""When"", ""new"": ""Eheh"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 0, ""char_indices"": [0, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""discovered"", ""new"": ""discoberee"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [5, 9], ""operation_count"": 2}]",0.0,4,"First infer the intended wording silently, then answer the intended question.",0.0,0.0,0.0,,1.2800702170002296,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5726d4a45951b619008f7f6c,idf,Which artist who had a major influence on the Gothic Revival is represented in the V&A's British galleries?,"Not only the work of British artists and craftspeople is on display, but also work produced by European artists that was purchased or commissioned by British patrons, as well as imports from Asia, including porcelain, cloth and wallpaper. Designers and artists whose work is on display in the galleries include Gian Lorenzo Bernini, Grinling Gibbons, Daniel Marot, Louis Laguerre, Antonio Verrio, Sir James Thornhill, William Kent, Robert Adam, Josiah Wedgwood, Matthew Boulton, Canova, Thomas Chippendale, Pugin, William Morris. Patrons who have influenced taste are also represented by works of art from their collections, these include: Horace Walpole (a major influence on the Gothic Revival), William Thomas Beckford and Thomas Hope.","[""Horace Walpole"", ""Horace Walpole"", ""Horace Walpole""]",20,corrupted,keyboard,any,2,2,True,hard,self_correct,Which artist who had a major influence on the Gothic Revival is represented in the V&A's Hditish gwpleries?,42025716.0,"[{""edit_num"": 1, ""old"": ""galleries"", ""new"": ""gwpleries"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 19, ""char_indices"": [1, 2], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""British"", ""new"": ""Hditish"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 18, ""char_indices"": [0, 1], ""operation_count"": 2}]",0.0,4,Horace Walpole,1.0,1.0,1.0,,0.9669482310000603,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,572843304b864d1900164848,idf,"In 1890, who did the university decide to team up with?","In the 1890s, the University of Chicago, fearful that its vast resources would injure smaller schools by drawing away good students, affiliated with several regional colleges and universities: Des Moines College, Kalamazoo College, Butler University, and Stetson University. In 1896, the university affiliated with Shimer College in Mount Carroll, Illinois. Under the terms of the affiliation, the schools were required to have courses of study comparable to those at the university, to notify the university early of any contemplated faculty appointments or dismissals, to make no faculty appointment without the university's approval, and to send copies of examinations for suggestions. The University of Chicago agreed to confer a degree on any graduating senior from an affiliated school who made a grade of A for all four years, and on any other graduate who took twelve weeks additional study at the University of Chicago. A student or faculty member of an affiliated school was entitled to free tuition at the University of Chicago, and Chicago students were eligible to attend an affiliated school on the same terms and receive credit for their work. The University of Chicago also agreed to provide affiliated schools with books and scientific apparatus and supplies at cost; special instructors and lecturers without cost except travel expenses; and a copy of every book and journal published by the University of Chicago Press at no cost. The agreement provided that either party could terminate the affiliation on proper notice. Several University of Chicago professors disliked the program, as it involved uncompensated additional labor on their part, and they believed it cheapened the academic reputation of the university. The program passed into history by 1910.","[""several regional colleges and universities"", ""Des Moines College, Kalamazoo College, Butler University, and Stetson University"", ""Des Moines College, Kalamazoo College, Butler University, and Stetson University"", ""Des Moines College, Kalamazoo College, Butler University, and Stetson University""]",10,corrupted,keyboard,any,2,2,True,hard,self_correct,"In 1890, who did the university dscidr to tezk up with?",42035723.0,"[{""edit_num"": 1, ""old"": ""team"", ""new"": ""tezk"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [2, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""decide"", ""new"": ""dscidr"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [1, 5], ""operation_count"": 2}]",0.0,4,Des Moines College Kalamazoo College Butler University and Stetson University,1.0,1.0,1.0,,1.7706541570000809,
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56d729180d65d21400198427,idf,Who got a touchdown making the score 10-7?,"After a punt from both teams, Carolina got on track with a 9-play, 73-yard scoring drive. Newton completed 4 of 4 passes for 51 yards and rushed twice for 25 yards, while Jonathan Stewart finished the drive with a 1-yard touchdown run, cutting the score to 10–7 with 11:28 left in the second quarter. Later on, Broncos receiver Jordan Norwood received Brad Nortman's short 28-yard punt surrounded by Panthers players, but none of them attempted to make a tackle, apparently thinking Norwood had called a fair catch. Norwood had not done so, and with no resistance around him, he took off for a Super Bowl record 61-yard return before Mario Addison dragged him down on the Panthers 14-yard line. Despite Denver's excellent field position, they could not get the ball into the end zone, so McManus kicked a 33-yard field goal that increased their lead to 13–7.","[""Jonathan Stewart"", ""Jonathan Stewart"", ""Stewart""]",7,corrupted,keyboard,any,2,2,True,hard,self_correct,Who got a touchdown mwkong the dcpre 10-7?,42045730.0,"[{""edit_num"": 1, ""old"": ""making"", ""new"": ""mwkong"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [1, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""score"", ""new"": ""dcpre"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [0, 2], ""operation_count"": 2}]",0.0,4,Jonathan Stewart,1.0,1.0,1.0,,0.8981596939997871,
